peptide_id,sequence_length,n_trp,n_tyr,n_phe,n_pro,epsilon_214_published,purity,aaa_ratio,aaa_cv,actual_concentration,rt,height,area,conc_u_m,hplc_dilution_factor,batch,aaa_adj,hplc_conc_raw,hplc_df,hplc_adj,purity_num,diff_adj,mean_xy,ratio,diff_pct_relAAA,diff_pct_of_mean,log2fc,pct_diff
PEP-0164,12,0,0,1,0,26412,1.0,0.152071428571429,3.39139686610392,0.304142857142857,8.73566666666667,164.997786343795,153.857488519774,19.4176243777795,5,5,304.142857142857,19.4176243777795,5,291.2643656666925,1.0,-12.87849147616447,297.70361140477473,0.9576564394865424,-4.234356051345765,-4.325943986838017,-0.0624199148616832,-4.234356051345765
PEP-0148,11,0,0,0,0,9717,0.9166,0.163111111111111,14.9426438802972,0.299015288888889,11.511,285.086768369022,61.7042545670847,21.1671141871925,5,4,299.015288888889,21.1671141871925,5,317.5067128078875,0.9166,18.491423918998464,308.2610008483882,1.061841065009454,6.184106500945403,5.998625797005404,0.0865678415826539,6.184106500945403
PEP-0031,7,0,0,0,0,5963,96.689,0.153625,12.496652019364,0.2970769525,11.3893333333333,283.360049229961,39.1678854261991,21.8949552385259,5,1,297.0769525,21.8949552385259,5,328.4243285778885,96.689,31.347376077888494,312.75064053894425,1.1055193808004629,10.55193808004628,10.023121303243204,0.1447243171845567,10.55193808004628
PEP-0345,13,0,1,1,2,27709,0.95634,0.14790625,7.79,0.2958125,9.35466666666667,726.979773868313,122.263555027108,18.2273439520414,5,6,295.8125,18.2273439520414,5,273.41015928062103,0.95634,-22.40234071937897,284.6113296403105,0.9242684446418628,-7.573155535813724,-7.871204827893138,-0.1136161658577696,-7.573155535813724
PEP-0107,9,0,1,0,0,13263,0.94199,0.1566,8.2564605132222,0.295031268,11.7038333333333,767.626187016003,93.8296868967445,23.5818158025446,5,4,295.031268,23.5818158025446,5,353.727237038169,0.94199,58.69596903816898,324.3792525190845,1.19894829939913,19.89482993991301,18.09485920642094,0.261769448736586,19.89482993991301
PEP-0204,12,0,0,1,0,20940,0.86465,0.168214285714286,11.537104977828,0.290892964285714,9.611,300.655411871273,122.680236408458,19.5288501127758,5,5,290.892964285714,19.5288501127758,5,292.932751691637,0.86465,2.0397874059230503,291.91285798867546,1.0070121579287137,0.7012157928713528,0.6987658645725644,0.0100811014952222,0.7012157928713528
PEP-0247,14,0,1,0,0,28160,0.98915,0.14595,16.8740858343674,0.288732885,,,163.687783738307,19.3759213705383,5,5,288.732885,19.3759213705383,5,290.6388205580745,0.98915,1.905935558074475,289.68585277903725,1.0066010338866471,0.6601033886647428,0.6579318733691353,0.0094919847499291,0.6601033886647428
PEP-0099,10,0,0,0,0,8756,0.94375,0.15253125,22.3493921450316,0.287902734375,10.3251666666667,417.483126902674,48.2744846518908,18.3776780310228,5,4,287.902734375,18.3776780310228,5,275.665170465342,0.94375,-12.237563909658036,281.783952420171,0.9574941032212694,-4.250589677873057,-4.342888870907196,-0.0626644927371075,-4.250589677873057
PEP-0214,11,0,1,1,0,25363,0.98417,0.144333333333333,9.92450393818254,0.284097073333333,10.7083333333333,366.041665014652,144.996998386719,19.0562365633297,5,5,284.097073333333,19.0562365633297,5,285.8435484499455,0.98417,1.746475116612487,284.97031089163926,1.0061474590220905,0.6147459022090439,0.6128621297944925,0.0088417592288066,0.6147459022090439
PEP-0125,12,0,1,1,0,21081,0.77965,0.180375,16.7886888695891,0.2812587375,9.22483333333333,911.768210016905,172.506861138696,27.2768308174337,5,4,281.2587375,27.2768308174337,5,409.1524622615056,0.77965,127.89372476150557,345.20559988075274,1.4547191169892295,45.47191169892297,37.04856607357614,0.5407406186691149,45.47191169892297
PEP-0211,12,0,1,3,0,36657,0.93788,0.14975,9.9160216393439,0.28089506,9.38683333333333,510.476589027134,224.892893273907,20.4501998957823,5,5,280.89506,20.4501998957823,5,306.7529984367345,0.93788,25.857938436734518,293.8240292183673,1.0920555115377768,9.205551153777682,8.800484598050737,0.1270461934232878,9.205551153777682
PEP-0243,12,0,0,0,0,15851,0.93864,0.1494375,13.7518038819435,0.28053603,11.6286666666667,427.224847366733,49.6749897100599,10.4462367695119,5,5,280.53603,10.4462367695119,5,156.6935515426785,0.93864,-123.84247845732148,218.61479077133924,0.5585505417706186,-44.14494582293814,-56.64871897293303,-0.840240262589292,-44.14494582293814
PEP-0305,17,0,1,0,2,26331,0.56774,0.13959375,44.35285504,0.2791875,10.2493333333333,533.289803219023,78.285672046637,12.4375501718439,5,6,279.1875,12.4375501718439,5,186.5632525776585,0.56774,-92.62424742234148,232.87537628882927,0.6682364095013513,-33.17635904986487,-39.7741697290752,-0.5815695034506347,-33.17635904986487
PEP-0203,12,0,2,0,1,24146,0.92964,0.149142857142857,12.2472464489231,0.277298331428571,10.047,693.592542554499,106.653263831773,16.5577234148034,5,5,277.29833142857103,16.5577234148034,5,248.36585122205105,0.92964,-28.93248020652001,262.832091325311,0.8956629848529302,-10.433701514706986,-11.007970929512512,-0.1589721098635679,-10.433701514706986
PEP-0307,15,0,1,0,3,31980,0.7867,0.137305556,22.03299424,0.274611112,10.1951666666667,320.514387973463,190.770818373974,26.5457202218012,5,6,274.611112,26.5457202218012,5,398.185803327018,0.7867,123.574691327018,336.398457663509,1.449998874506644,44.99988745066442,36.73461887587686,0.5360517804165454,44.99988745066442
PEP-0251,14,0,0,2,1,25824,0.98895,0.1383,13.5390329981036,0.27354357,11.665,592.849832584272,110.404044859577,15.8975974281937,5,5,273.54357,15.8975974281937,5,238.4639614229055,0.98895,-35.07960857709449,256.0037657114528,0.8717586065828764,-12.824139341712362,-13.702770535271524,-0.1979993925666079,-12.824139341712362
PEP-0322,17,0,1,4,1,49248,0.83319,0.136708333333333,12.02,0.273416666666666,12.4473333333333,663.417828473773,238.05201142162,17.0379126261725,5,6,273.41666666666595,17.0379126261725,5,255.5686893925875,0.83319,-17.84797727407846,264.49267802962675,0.9347224238680456,-6.527757613195431,-6.748004295256614,-0.0973900904895705,-6.527757613195431
PEP-0198,12,0,0,0,1,13530,1.0,0.13485,10.6866394878536,0.2697,9.48316666666667,438.309370661778,64.1867844674489,19.7103591179023,5,5,269.7,19.7103591179023,5,295.6553867685345,1.0,25.955386768534535,282.6776933842673,1.0962379932092494,9.623799320924933,9.18197203953098,0.1325610413178215,9.623799320924933
PEP-0197,11,0,0,0,3,17744,0.96276,0.13995,9.99431767046423,0.269476524,11.4311666666667,397.665635885241,92.2331633869908,31.6332830493503,5,5,269.476524,31.6332830493503,5,474.4992457402545,0.96276,205.0227217402545,371.9878848701272,1.7608184887387612,76.08184887387611,55.11542985111852,0.8162461988380671,76.08184887387611
PEP-0303,15,0,3,0,3,37542,0.82318,0.134714286,17.60756524,0.269428572,10.024,765.939806586034,190.681926891149,21.5335712630179,5,6,269.428572,21.5335712630179,5,323.0035689452685,0.82318,53.57499694526854,296.2160704726342,1.1988467538820216,19.88467538820216,18.086458597531777,0.2616472537943251,19.88467538820216
PEP-0186,12,0,0,0,1,13513,0.78271,0.171166666666667,14.8910766456521,0.267947723333333,11.8585,440.133168802246,68.9141003980476,21.1952083404218,5,5,267.947723333333,21.1952083404218,5,317.928125106327,0.78271,49.980401772994014,292.93792421983,1.1865304214987389,18.653042149873865,17.061772355390598,0.2467490903192412,18.653042149873865
PEP-0057,8,0,1,0,0,12115,0.70096,0.190607142857143,19.4847561858204,0.267215965714286,8.44916666666666,245.728884817209,40.7753934722787,11.2189829336301,5,4,267.215965714286,11.2189829336301,5,168.2847440044515,0.70096,-98.93122170983452,217.7503548593688,0.6297705436672364,-37.02294563327636,-45.43332284061165,-0.6671018151832241,-37.02294563327636
PEP-0053,10,0,0,0,2,19285,0.79658,0.16695,7.25485327517928,0.265978062,8.417,221.280004006713,62.5449131052592,14.9611082658197,5,4,265.978062,14.9611082658197,5,224.4166239872955,0.79658,-41.561438012704514,245.19734299364777,0.8437411051866958,-15.625889481330422,-16.950199176416536,-0.2451277068091943,-15.625889481330422
PEP-0118,11,0,1,1,0,25356,0.72669,0.1815,13.596653090086,0.26378847,,,330.285617765214,43.4197846354859,5,4,263.78847,43.4197846354859,5,651.2967695322884,0.72669,387.5082995322884,457.5426197661442,2.4690115134004467,146.90115134004466,84.69337779513278,1.3039335640169445,146.90115134004466
PEP-0181,12,0,1,0,1,23799,0.98821,0.13340625,14.7291306290157,0.263666780625,10.8346666666667,597.6154011856,98.2916031795903,15.5102573975242,5,5,263.666780625,15.5102573975242,5,232.653860962863,0.98821,-31.012919662136994,248.1603207939315,0.8823783580600352,-11.762164193996478,-12.497130710872042,-0.180530688253575,-11.762164193996478
PEP-0298,17,0,1,0,3,28768,0.56781,0.131453125,51.60120266,0.26290625,9.33733333333333,872.741519439536,123.926996244089,19.9146694055968,5,6,262.90625,19.9146694055968,5,298.720041083952,0.56781,35.813791083952026,280.81314554197604,1.136222669046293,13.622266904629322,12.75360204908875,0.1842455919282023,13.622266904629322
PEP-0202,12,0,0,0,1,18500,0.96461,0.13584375,8.65156607631351,0.262072479375,10.0781666666667,345.605300791517,82.6854754425585,17.4166351643093,5,5,262.072479375,17.4166351643093,5,261.2495274646395,0.96461,-0.822951910360473,261.66100341981974,0.99685983086693,-0.31401691330699,-0.3145107217371993,-0.0045374343258138,-0.31401691330699
PEP-0155,12,0,2,2,1,34350,0.72217,0.180642857142857,15.4688330071548,0.260909704285714,13.471,946.847235381881,222.138987362094,23.3768994856189,5,4,260.909704285714,23.3768994856189,5,350.6534922842835,0.72217,89.74378799856953,305.7815982849987,1.3439649293392857,34.39649293392857,29.348982575114054,0.4264954915925361,34.39649293392857
PEP-0193,11,0,0,1,0,14909,0.97787,0.1329,9.91402202678742,0.259917846,12.3368333333333,471.142496347809,63.3048133615594,14.1536014849105,5,5,259.917846,14.1536014849105,5,212.3040222736575,0.97787,-47.6138237263425,236.11093413682875,0.8168120255723321,-18.318797442766783,-20.16586986977477,-0.291923988336371,-18.318797442766783
PEP-0267,13,0,0,0,0,21970,0.71916,0.180321428571429,18.341345494778,0.259359917142857,,,93.9067051162128,14.2477173594618,5,5,259.359917142857,14.2477173594618,5,213.715760391927,0.71916,-45.64415675093,236.537838767392,0.8240122943677958,-17.598770563220423,-19.2967674807479,-0.2792622321255557,-17.598770563220423
PEP-0201,12,0,0,0,0,16102,0.91671,0.141053571428571,13.8419310725094,0.258610438928571,8.71166666666667,525.446006007495,75.640210205529,15.6585538453875,5,5,258.610438928571,15.6585538453875,5,234.8783076808125,0.91671,-23.732131247758502,246.74437330469172,0.9082321218506056,-9.17678781493944,-9.618104327936562,-0.1388670327837108,-9.17678781493944
PEP-0158,12,0,0,2,0,26261,0.6635,0.19384375,14.9571572542055,0.25723065625,12.3075,414.012430221785,171.770274117036,21.8029618213366,5,4,257.23065625000004,21.8029618213366,5,327.0444273200489,0.6635,69.81377107004892,292.1375417850245,1.2714053297061043,27.140532970610455,23.89756915303369,0.3464240413057532,27.140532970610455
PEP-0217,11,0,0,1,1,17530,0.95269,0.134833333333333,11.9617239428597,0.256908736666667,11.3345,390.425440409,77.9041736559011,17.4810218009427,5,5,256.90873666666704,17.4810218009427,5,262.2153270141405,0.95269,5.3065903474734455,259.56203184040373,1.0206555464649636,2.065554646496363,2.04444013242133,0.0294960638142132,2.065554646496363
PEP-0175,12,0,1,1,0,31579,0.80901,0.158666666666667,7.13005332601515,0.25672584,,,198.049599838821,20.9052006965411,5,5,256.72584,20.9052006965411,5,313.5780104481165,0.80901,56.85217044811651,285.15192522405823,1.2214509082845597,22.14509082845596,19.93750187849684,0.2885958809627968,22.14509082845596
